,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
177,54,235.22308224701237,10,0.17257939161550664,203.4336941958651,10,0.4158522157938852,42.48762990396854,1.5,0.7231811529197381,317.2140340079594,10,0.02111832960178982,342.7723683161977,1.5,0.04992506089278828,3.5,2.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44721,44692,dikesnet,0.0,140190343.52228683,0.0,10184795.903324327,224660055.9363634,0.0013971274514044286,0.0,62295985.03000632,0.0,26124804.187497348,32304948.475029543,0.001438874939832097,0.0,164385890.01089716,0.0,966500000.0,3234.8763702593506
178,119,118.22670449131203,10,0.6077725115106782,186.7404580617079,1.5,0.31641587387840064,336.40320678698436,1.5,0.9507431186514079,269.0928886281422,10,0.1621643857137592,274.7805624043774,1.5,0.6616820230950875,2.5,3.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44722,44692,dikesnet,0.0,140190343.52228683,0.0,37304918.54213194,224660055.9363634,0.003995314857518759,0.0,62295985.03000632,0.0,15898069.548537586,32304948.475029543,0.0007949271931034037,0.0,164385890.01089716,0.0,966500000.0,3188.661261554437
179,68,291.7435466944389,1.0,0.12524279798458676,178.68081755835706,1.5,0.7106726378479672,255.38531944266987,1.5,0.06415215340222863,191.46717862290382,10,0.7841934241851666,62.99937577251701,1.5,0.25125725115004544,4.5,1.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44723,44692,dikesnet,0.0,140190343.52228683,0.0,4136692.222764088,224660055.9363634,0.0007118464308155816,690255039.7694533,62295985.03000632,0.13497568537916124,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,35263.14649139
180,95,320.7566005997398,1.5,0.6862756157857758,66.99278855611655,10,0.9725397032822174,206.86751323680753,10,0.5399049019206053,263.8883848112238,1.0,0.7118128554183998,259.90830943328814,10,0.7057366191064149,4.5,3.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44724,44692,dikesnet,0.0,140190343.52228683,0.0,0.0,224660055.9363634,0.0,2519286.8917399026,62295985.03000632,0.0007281257150011831,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,150.13596182114034
181,4,63.6600637330148,10,0.8141345210143407,119.16504880585627,1.0,0.5876447100044631,130.85709630758117,10,0.5099841962869861,221.90571856966739,1.5,0.9349603858155953,231.39140583412396,10,0.9180435175568278,2.5,2.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44725,44692,dikesnet,0.0,140190343.52228683,0.0,6255610.761666699,224660055.9363634,0.0006949075994828963,3485781.753610865,62295985.03000632,0.0007320895575609479,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,480.49766207486675
182,69,49.10069973066206,10,0.6758268067390673,328.93038113855584,1.5,0.737127944447932,344.33915550238066,1.5,0.6660857212657831,234.14053311696304,1.5,0.6482263486987102,123.80671487636124,1.0,0.08331576490741609,2.5,3.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44726,44692,dikesnet,0.0,140190343.52228683,0.0,6322809.6979134055,224660055.9363634,0.000709533977572855,1404540.2619514558,62295985.03000632,0.000373678810664728,0.0,32304948.475029543,0.0,26137339.966168307,164385890.01089716,0.00278404405912506,966500000.0,2014.2709932652242
183,7,298.10527814299263,1.5,0.6435207171890707,80.28136914914714,1.5,0.7850699831297118,202.45115516000192,10,0.5815023082780402,120.07076248104087,1.0,0.042679844145267196,308.6850742120318,1.5,0.5576510989670879,3.5,1.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44727,44692,dikesnet,0.0,140190343.52228683,0.0,3148605.468857361,224660055.9363634,0.0004462448805048168,8036841.853538875,62295985.03000632,0.0015281971482252808,23587601.89969265,32304948.475029543,0.0013934994834037583,0.0,164385890.01089716,0.0,966500000.0,2784.272361937549
184,111,194.14228283646938,10,0.9758390415325169,72.69277055812186,1.5,0.6613746212639907,279.9147023412851,1.0,0.284396984861346,321.9577117749716,1.0,0.7339389293973972,218.53028695178023,1.5,0.5680214252710715,3.5,4.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44728,44692,dikesnet,0.0,140190343.52228683,0.0,4975125.254612065,224660055.9363634,0.000692589548206519,34062023.01413792,62295985.03000632,0.009744784216658467,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,2396.2627322229155
185,91,92.98508316055921,1.5,0.2824778594017301,301.16901829069536,10,0.7746716444117194,220.5091843869013,10,0.149462723555069,119.17692966230705,1.5,0.9436959518811024,78.92933220710941,1.0,0.4748865085496417,3.5,1.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44729,44692,dikesnet,0.0,140190343.52228683,0.0,3149454.242931612,224660055.9363634,0.00044647677593990387,107391678.59171832,62295985.03000632,0.020715687088366172,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,4875.217300392277
186,104,149.31700749270658,1.0,0.7099391621983554,313.43284354717775,10,0.010684066899792951,235.23775860655292,1.0,0.18643179190122713,107.71191802878295,10,0.6100452533051749,344.9573585531211,1.0,0.49791527451798,1.5,4.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44730,44692,dikesnet,0.0,140190343.52228683,0.0,380229731.51368684,224660055.9363634,0.028734059943902022,26385001.7868722,62295985.03000632,0.008252625751300108,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,18257.45297168816
187,99,120.51031996834215,1.5,0.9011617277617229,338.2395569698526,1.0,0.5734324679909422,98.05571262733551,1.0,0.10386716947123441,54.05426520839899,1.5,0.444329326455881,165.15408092901654,1.0,0.8329150614690018,2.5,2.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44731,44692,dikesnet,0.0,140190343.52228683,0.0,12955538.976373922,224660055.9363634,0.0014343920854770118,267089637.58713818,62295985.03000632,0.05203327938627226,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,13478.499607789296
188,23,279.40992382859224,1.5,0.029870652758435392,223.1552090145864,1.5,0.14568186495160268,322.80455940660795,1.5,0.2085680151281401,32.79638998621492,10,0.5421219608989327,211.79832397724783,1.5,0.2350419783535576,1.5,4.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44732,44692,dikesnet,2506195.464745417,140190343.52228683,0.00014371755981778555,166281503.61678442,224660055.9363634,0.013100566285168508,16135428.125829967,62295985.03000632,0.005150983013739303,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,8113.925724245957
189,12,329.61595846164624,10,0.3569052479848499,309.0951347382164,10,0.13241131967243133,153.6490249297292,10,0.043599212910832866,240.23686746292492,1.0,0.6227483181289281,322.853773937965,1.0,0.946859431530993,2.5,3.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44733,44692,dikesnet,0.0,140190343.52228683,0.0,127865081.75975025,224660055.9363634,0.013049317317507742,943507520.4764483,62295985.03000632,0.19813363860361377,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,59672.94397136518
190,41,312.4831092192962,1.0,0.4092870319242881,174.89192657442825,10,0.5186170383496572,302.8073079048628,1.5,0.6599362871025379,339.9117188938227,1.0,0.43548356652184056,30.62181242844455,1.5,0.10242100579431482,4.5,1.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44734,44692,dikesnet,0.0,140190343.52228683,0.0,8345010.1468299115,224660055.9363634,0.0013954292831847492,0.0,62295985.03000632,0.0,441399.4281323784,32304948.475029543,3.6091828073434276e-05,0.0,164385890.01089716,0.0,966500000.0,727.6499031237198
191,57,208.63446647440776,10,0.2534999726991558,100.98235449379511,10,0.6511537446989296,305.41541122829295,10,0.7146372600385855,127.98873104218296,10,0.8079209222909575,186.28864077319295,1.0,0.7790382584506557,2.5,1.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44735,44692,dikesnet,0.0,140190343.52228683,0.0,6253669.232834968,224660055.9363634,0.0006944850104308732,0.0,62295985.03000632,0.0,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,330.21552398087323
192,81,83.09217397443372,1.0,0.775636097152489,107.62519238554394,10,0.5439172228128785,174.60774259106913,1.5,0.4482181476798601,311.4917231343241,10,0.5622417542223443,52.01716484053061,10,0.3244265179629744,4.5,3.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44736,44692,dikesnet,0.0,140190343.52228683,0.0,8494865.195135266,224660055.9363634,0.001445367359843058,11481777.311929174,62295985.03000632,0.003135700391536156,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,1330.9152169940755
193,17,168.2778592784226,1.0,0.9980051775126915,201.5533048137156,1.0,0.028707841127874355,109.73588958778245,1.5,0.2533967249319762,244.47779448257907,1.0,0.6676430954424075,240.16829214420707,1.5,0.6111514343977087,4.5,2.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44737,44692,dikesnet,0.0,140190343.52228683,0.0,189461732.7073265,224660055.9363634,0.028237367670564655,24553361.18650136,62295985.03000632,0.0050938994571495585,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,17363.764647606236
194,45,179.72524948349235,10,0.4227452480977502,54.15108133068268,1.0,0.19400079272594423,195.19891649046585,10,0.46611443848848183,150.67931694048002,1.5,0.1425194334470303,335.12554334679453,10,0.2869352116079294,1.5,3.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44738,44692,dikesnet,0.0,140190343.52228683,0.0,100763691.59811851,224660055.9363634,0.008112311667872043,9534477.049601637,62295985.03000632,0.002509218176377812,19682824.56122535,32304948.475029543,0.0007479450721682184,0.0,164385890.01089716,0.0,966500000.0,5867.715683464984
195,112,141.11937858698414,1.5,0.19122018685319375,273.0627242006459,1.5,0.833719978571297,272.88945400698503,1.0,0.876838323997263,143.82151012067385,10,0.3779125019654616,99.40736751216922,1.0,0.1996824515974839,2.5,4.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44739,44692,dikesnet,0.0,140190343.52228683,0.0,3958710.0247599287,224660055.9363634,0.0004476518791749243,0.0,62295985.03000632,0.0,3208041.300993099,32304948.475029543,0.0001820193267541838,0.0,164385890.01089716,0.0,966500000.0,434.18280157886386
196,31,78.98443410561276,1.0,0.3610094325130497,348.76573376797097,1.5,0.6050602766941741,93.38348037635487,1.5,0.343419303433321,61.66964874067354,1.0,0.33155165403965203,281.8684596130655,1.5,0.31968670074630157,4.5,3.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44740,44692,dikesnet,0.0,140190343.52228683,0.0,8436003.552132847,224660055.9363634,0.0014257521565267223,35621615.36474372,62295985.03000632,0.010194827463683871,1898788.158768404,32304948.475029543,0.00015516143390814966,0.0,164385890.01089716,0.0,966500000.0,3039.5451703899757
197,1,264.86137098365356,10,0.11220715698754613,166.81222773796304,1.0,0.3471784871174423,72.18610681457501,10,0.5434712259584865,252.60994180936933,10,0.5945821750001051,289.028863087679,1.0,0.7558705840415416,1.5,2.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44741,44692,dikesnet,0.0,140190343.52228683,0.0,27549105.14053561,224660055.9363634,0.0022795868030677253,1743008.9126627352,62295985.03000632,0.00036608952032647803,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,1209.3821492612635
198,130,153.0437666704717,1.0,0.8654225605679482,96.44130424110357,1.5,0.16778439199763817,82.78583896645769,1.5,0.834801943652051,197.1276197687237,10,0.10338740688607091,201.48729835352873,1.0,0.5934398495480112,2.5,1.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44742,44692,dikesnet,0.0,140190343.52228683,0.0,75900047.82906671,224660055.9363634,0.007835836871797555,0.0,62295985.03000632,0.0,10600147.790737279,32304948.475029543,0.0005017393751368409,0.0,164385890.01089716,0.0,966500000.0,4942.39577772757
199,39,58.7036705705768,10,0.8908488394150588,241.28037173409737,1.5,0.20984945666263913,142.8824979206393,1.5,0.7989901973531546,80.19064915199262,10,0.8475005389317374,60.24711459544966,1.5,0.1799654610100751,4.5,1.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44743,44692,dikesnet,0.0,140190343.52228683,0.0,42937135.97599133,224660055.9363634,0.006869025774251714,0.0,62295985.03000632,0.0,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,3556.843306768429
200,33,189.77147322255772,10,0.07222562927317809,124.77771678394063,1.5,0.11894453989871392,177.51491252377474,1.0,0.16806725109841192,349.6191845342155,1.0,0.8984694262464522,316.43330649772633,1.5,0.6316867383636443,1.5,4.5,4.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44694,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
201,28,303.9312518452323,1.0,0.23690068977319,136.18332533568037,1.0,0.22246969712638948,315.64361786509596,1.5,0.12260348173603594,90.4105274374836,1.0,0.41080609166511584,147.36280013512095,1.0,0.14107640871071878,1.5,2.5,3.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44695,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
202,47,271.4194965127702,1.5,0.49572346471008355,277.2147665365278,1.0,0.3955629068595206,261.26322113975607,1.5,0.4336579007116654,151.97454901148552,1.0,0.4934457397618009,271.8615867209195,1.0,0.4030255145182034,3.5,1.5,3.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44696,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
203,65,213.45510977764434,10,0.47792901719830577,128.54771396458688,1.5,0.33133307777183635,328.13640459365405,10,0.03676132636923617,38.24837139225835,1.0,0.019102121178113007,207.2822539019344,10,0.9766724924347787,3.5,3.5,2.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44697,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,4512910.29124316,18081997.288140487,0.0002938856040044097,0.0,203837860.00741637,0.0,1390100000.0,470.43788702696065
204,74,200.87919344308727,1.5,0.5068071046266064,44.936506724373274,10,0.6836513114720781,52.13476033430027,1.5,0.4813933872675281,69.03257742442068,1.5,0.6901478386229672,157.81162375364624,10,0.9260401037951882,3.5,2.5,3.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44698,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
205,131,242.49067449573005,1.0,0.3192861106102212,56.619892516658844,10,0.040052029849510916,228.64449329977379,1.0,0.9952687356442124,45.26779423040496,1.0,0.26933633468760376,103.36459107859066,1.5,0.5198432296034985,4.5,3.5,2.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44699,44693,dikesnet,0.0,207669142.36807263,0.0,4113310.194511102,204961830.25853902,0.0007040545443724561,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,387.16508986540765
206,51,73.66003720284303,1.5,0.8403423788383487,194.18480670575144,1.0,0.8073651448725618,79.89573406140406,10,0.6885111128749712,166.9162319663043,1.5,0.9678252203129728,158.83894582479084,1.5,0.7201429808830216,1.5,2.5,3.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44700,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
207,97,31.00552797715897,1.5,0.5449732470159285,262.82995948443624,10,0.4789201346533496,147.29905968403645,1.5,0.9349696885303367,228.02672300455643,1.0,0.47426725259690666,90.38696818536344,10,0.6552754424405807,4.5,4.5,1.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44701,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
208,48,55.58886641643538,1.5,0.5876793943630583,236.8489138543254,1.0,0.8616720007910438,226.54167980954213,1.0,0.8174427833059833,184.30642775404164,1.5,0.7723333642191051,241.7595123116456,1.5,0.42819588714009305,1.5,4.5,1.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44702,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
209,118,331.07349914779337,10,0.927694692772735,251.11447991372359,10,0.24040915064221752,114.54708297393502,1.0,0.2685336182421264,87.01229817722822,10,0.9802086824007664,194.33659262412274,10,0.8656699419104158,3.5,4.5,2.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44703,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
210,14,340.5788229500208,10,0.3338212714305996,83.75818915183933,1.0,0.2858903445432748,185.36143948107178,1.0,0.22198033685175717,176.81219271191108,10,0.22707154592043727,328.6279916651573,1.0,0.8543810244553747,1.5,2.5,3.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44704,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
211,106,176.39713898264324,1.0,0.04444243579877046,157.8935586105745,10,0.9417432831949024,275.3993303132433,1.0,0.8509636272001058,257.02160329516425,1.5,0.744778542894259,173.11038414575046,10,0.7918468303062172,2.5,4.5,2.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44705,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
212,87,217.33207386752196,1.0,0.9499960139602021,320.11173789307577,1.0,0.8924875450095311,165.90759015719658,10,0.7778364366269592,163.1004777432569,1.0,0.1815992987866431,118.97021304726925,1.0,0.3495020603639613,3.5,2.5,4.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44706,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
213,63,105.4271295919039,1.5,0.7278302441715343,221.9734923356307,10,0.26864294187619386,46.52935077760149,10,0.891879591372359,325.363903055015,1.5,0.5030227150698595,252.0913340083526,10,0.37906981574514914,1.5,4.5,4.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44707,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
214,73,226.87993393146962,1.0,0.4467181084184424,333.2987405906827,1.0,0.43623455496369523,31.950797319328267,1.0,0.08965676168911732,214.93006107129412,1.5,0.1325079016455028,39.004603060718566,1.0,0.4444732744569553,3.5,4.5,3.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44708,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
215,102,345.4996104457123,1.0,0.5647302728434286,287.58590990795545,10,0.5264734834167187,296.2251090690645,1.5,0.007968134365984739,297.5652313939778,1.5,0.5358349253818062,140.62319093151507,10,0.8010888468838431,4.5,3.5,1.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44709,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
216,23,110.79376033782404,1.5,0.15016072680519357,230.30013543916326,1.0,0.8421814240000691,247.37140055131954,1.0,0.3026960223013993,287.20955672818235,10,0.07361285081095928,292.6876510096763,1.5,0.13447515062806495,4.5,1.5,2.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44710,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,638723.5043503849,18081997.288140487,5.638539176045405e-05,0.0,203837860.00741637,0.0,1390100000.0,79.57066909773727
217,125,127.90484189907409,1.0,0.6341653754992337,161.83165689238092,10,0.07361312261533974,250.47770143888295,10,0.4111330194016853,94.23911533731774,10,0.30246338905906633,136.9940922001125,1.5,0.27129395949205254,3.5,1.5,4.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44711,44693,dikesnet,0.0,207669142.36807263,0.0,742254.2844669234,204961830.25853902,0.00010591290855657734,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,56.98221209096521
218,89,257.8890858973942,10,0.7555144429440759,144.83998649750782,1.0,0.49252537502760874,56.2123557156533,1.5,0.3640894564101019,104.45897705554059,1.5,0.8789793298436466,228.27758365650402,10,0.38600431804990587,4.5,1.5,3.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44712,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
219,122,42.70783537273557,10,0.27090479087908287,283.5413748357669,1.0,0.900962493598756,62.87580844682122,10,0.33862558087894334,64.6091814624008,1.5,0.8275928842481093,265.16428313043934,1.5,0.024416477953804576,1.5,3.5,3.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44713,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
220,60,284.52731807722824,1.0,0.8264512844713489,149.6405294964567,1.5,0.44488072610802454,160.8358681750202,10,0.38471485207766093,282.5677282992927,1.5,0.3598028407235654,131.82178819118218,10,0.5319131386561282,2.5,2.5,1.5,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,9,4,2,6,3,5,10,10,8,4,2,0,9,7,9,4,44714,44693,dikesnet,0.0,207669142.36807263,0.0,0.0,204961830.25853902,0.0,0.0,179096509.8721053,0.0,0.0,18081997.288140487,0.0,0.0,203837860.00741637,0.0,1390100000.0,0.0
