,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model
68,38,330.07630036607424,1.0,0.6679314322933049,230.20446468345884,1.0,0.5243212141513975,231.0715690852394,1.0,0.6941897397403288,302.10339830902524,1.5,0.7584450895970237,142.86921546919854,10,0.2278100247178745,4.5,1.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,78,0,dikesnet
69,16,100.88674896059446,1.0,0.005282925805035105,332.8751805238755,1.5,0.062254701431230415,242.75431981021993,1.5,0.44228844990584953,193.34755771107157,1.5,0.8687076367966393,227.15331855911703,1.0,0.410489962022459,4.5,4.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,79,0,dikesnet
70,95,41.853806579468845,10,0.6121101794499015,137.49639014224505,1.0,0.04846738539877153,190.83767740977467,1.5,0.6559140790592581,201.21013610333523,1.0,0.7916713566219953,258.18080215876535,10,0.6467112616210794,3.5,1.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,80,0,dikesnet
71,42,335.3836849711906,1.0,0.43174737885665126,90.25919849451019,1.5,0.8665607375708786,68.25963616965512,1.5,0.10772782442564628,202.45182295716685,1.0,0.6964660761315535,158.71339272312775,1.5,0.4211813544295224,1.5,4.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,81,0,dikesnet
72,17,182.95835699741923,1.0,0.683575545871275,132.02556204499876,1.0,0.29244761131116626,278.7913603467183,10,0.7348959266477458,228.63062150500588,10,0.7527191781533411,97.14539680225661,1.0,0.4842703589894175,2.5,3.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,82,0,dikesnet
73,122,280.9866384265845,1.0,0.1806412330532502,244.2533605526388,1.5,0.30701058308606566,346.8567215396214,1.0,0.15660590339754282,73.13200396510032,10,0.156003177431314,104.97635872350676,1.5,0.44204894853414217,4.5,3.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,83,0,dikesnet
74,53,137.31460533493316,10,0.16927394048391953,269.6929456165756,1.0,0.18022162619691362,328.9441618206336,1.5,0.7954485717926945,342.69927640096176,1.0,0.2003115889421505,222.2337221952533,10,0.324540783493196,4.5,3.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,84,0,dikesnet
75,23,42.83262866043549,1.0,0.8877713431215861,310.3730819846372,1.5,0.12516764415586712,346.1830985941868,1.0,0.7680266582719043,288.0351836639095,10,0.8871558323534707,69.11558686612094,10,0.42095673292912206,1.5,3.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,85,0,dikesnet
76,37,312.5487245642695,10,0.9356351678782467,102.65618654914151,1.5,0.36457055166999114,159.37128724873313,10,0.8257796447575431,178.16944661452982,1.0,0.21505859539227495,192.16984352911277,1.5,0.9116605211062445,4.5,1.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,86,0,dikesnet
77,11,290.3034506238996,10,0.8026863043898687,168.7661603440702,10,0.0809964152077101,196.10261926415336,1.0,0.7646954174895022,178.5529329707077,10,0.25106892375877954,249.67635215908132,1.0,0.826980005381583,3.5,2.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,87,0,dikesnet
78,118,249.08456742349603,1.5,0.6579865099105301,210.50734647277662,1.0,0.6943696676016129,61.414488635174735,10,0.36378255876935717,90.57411091256465,1.0,0.20149253862710872,132.97357001490195,1.0,0.6807992897190406,3.5,1.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,88,0,dikesnet
79,81,327.68554825314527,1.5,0.995509561743805,109.03090835515526,1.0,0.6634008303401255,343.07643441528893,10,0.3155582853334752,271.2643369680994,1.5,0.6461184857058968,341.33618553811414,1.0,0.1436222302658347,4.5,2.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,89,0,dikesnet
80,12,223.6425245674277,1.0,0.37424043816687086,265.6566537559429,1.5,0.8548217285469457,154.36692356436427,10,0.2574642251579836,296.974738317436,1.0,0.10330827681068365,105.237594027995,1.0,0.9859376484203197,4.5,3.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,90,0,dikesnet
81,18,320.86374450820136,1.5,0.22694682432016644,289.02368559367466,1.5,0.3784381851411685,129.6493078324628,1.5,0.8931983516357572,194.39247154037344,1.5,0.04278028810466916,297.0863769711866,1.5,0.045363213382269466,3.5,3.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,91,0,dikesnet
82,128,175.13790768694253,1.0,0.9334076927333042,58.354734492222065,1.0,0.4285537756952247,149.46279718263014,10,0.2957588308596195,342.2789991781528,10,0.891620937271459,273.62985708879773,1.0,0.9524782996861791,1.5,3.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,92,0,dikesnet
83,99,261.3382268411058,1.0,0.06023314592351245,86.26858310577173,10,0.3714924846310202,327.56466953851987,1.0,0.31107509139684164,266.68079729202566,10,0.6255176675808347,257.9884755962475,1.5,0.35799237090385316,1.5,1.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,93,0,dikesnet
84,15,319.7512440980933,10,0.6681329083218347,125.11053579653057,1.5,0.8272629570196306,203.00805316037344,1.0,0.41887609942848086,273.72112871821673,1.5,0.49220193308840693,227.1023876269896,1.0,0.7700274581218605,1.5,2.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,94,0,dikesnet
85,9,58.679504457227466,10,0.9973354462258778,88.11726683543534,10,0.1696972916911554,201.695483007525,1.0,0.899412393082542,308.52504773061844,10,0.8598888718585337,144.15778075899976,1.5,0.153174705135013,4.5,1.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,95,0,dikesnet
86,53,231.9334730347285,10,0.4465250607647558,195.7754273983969,10,0.19867150055483032,175.14603871269475,1.5,0.9432515654394675,298.816701865349,1.0,0.8698445148893308,185.70510481604896,10,0.12607324541973602,3.5,2.5,3.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,96,0,dikesnet
87,1,79.68499619904976,1.0,0.8582479021448746,135.90095280273425,10,0.9850852112182785,310.6741727704457,10,0.9530799808966871,213.13665237800654,1.5,0.5648738649381646,166.25257461046442,1.0,0.8649634895140713,1.5,4.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,97,0,dikesnet
88,83,219.0345564226708,1.0,0.5220657177940127,345.13089829378066,1.5,0.09446691606735373,161.4659680101911,1.0,0.6954521105253748,74.81755196961748,10,0.8767416782479512,89.8458745439192,1.0,0.8271951505960377,2.5,2.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,98,0,dikesnet
89,38,211.30544796152336,1.5,0.6734011939130072,66.17491993797505,1.5,0.5710521042112807,177.89483568845642,1.0,0.004119690621029543,160.65634801761877,1.5,0.9500062397154762,86.31076409090706,1.5,0.192628042131272,4.5,4.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,99,0,dikesnet
90,101,309.83448531804436,10,0.47886284459324596,339.61995446098473,1.0,0.6080738526358137,137.97111569244083,1.5,0.0017962628418218567,45.24229693509187,10,0.4735123979870804,296.41323643711473,1.5,0.011785277568704023,4.5,2.5,3.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,100,0,dikesnet
91,106,249.4846270889405,10,0.6612945323442119,78.74878428858054,10,0.43800836847084623,65.12771542404141,1.5,0.5154844288969587,345.5313015266089,10,0.25600977785850715,111.6377675026396,10,0.72621572837228,3.5,2.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,101,0,dikesnet
92,119,185.2454546372365,1.5,0.8041723966737538,188.34517925905305,1.5,0.06728696515614405,37.10149599972847,1.5,0.19806909573647535,314.2138929739841,1.0,0.46534112485302953,71.33677832717949,1.5,0.8608579206145638,4.5,4.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,102,0,dikesnet
93,97,120.34717896334512,1.0,0.9416894352294258,90.02965891781366,1.0,0.24521784915454073,144.38407584838143,1.5,0.316113040943256,220.05828814824608,10,0.41172650211802597,306.9653048876778,10,0.5194785178717864,4.5,2.5,3.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,103,0,dikesnet
94,114,162.55710288332298,1.0,0.2950992698764521,299.44605336938116,1.5,0.10545114013397222,237.6851109182129,1.5,0.5309379184825929,76.57858539131404,1.0,0.5888503456262416,228.24036634763954,10,0.028501144894896312,4.5,2.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,104,0,dikesnet
95,64,110.85431875309666,1.0,0.8804579108515473,214.14380587494648,1.0,0.5414562403242626,249.28948262564745,10,0.053181183056514876,252.70514938028617,1.0,0.16205428703667565,345.80574016658005,10,0.8380495151339445,1.5,4.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,105,0,dikesnet
96,89,332.6103629829476,10,0.4528828575314946,283.9849472833931,10,0.5647718273853135,140.33018862770382,1.0,0.5746701226007895,333.66962748647006,10,0.21826091252566956,214.20731205943954,10,0.2924223028128627,4.5,2.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,106,0,dikesnet
97,95,189.38635572416467,10,0.45160089541400517,157.38684566680897,10,0.7926709908035978,193.76713778008445,1.5,0.8821595344581828,127.43491531451491,1.5,0.024928648115611147,186.7005418852514,1.0,0.4780885448978152,4.5,3.5,3.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,107,0,dikesnet
98,129,276.0303346456308,1.0,0.8465261056390601,186.03869175411785,1.0,0.08123562912552071,104.24462014193536,1.0,0.23426009686852844,186.5587591940326,1.0,0.5576587836314806,203.72305953261025,1.0,0.41853388217686793,4.5,4.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,108,0,dikesnet
99,72,148.77944998685933,1.5,0.4408078274184558,179.59818363430702,1.0,0.9469738750882365,169.08253708942834,1.5,0.37210007397255057,66.09143887145001,1.0,0.1754718294983913,167.03844662959477,1.5,0.5512193416260529,1.5,3.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,109,0,dikesnet
100,56,195.82452598865163,10,0.8592817133388218,347.42124038676855,1.0,0.5504428644509175,256.1979442393006,1.5,0.9892557815505485,129.8158635778797,1.5,0.07087956597413735,78.14495107213176,10,0.5829853379587921,2.5,3.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,110,0,dikesnet
101,127,226.85354333449254,1.5,0.5512235508581287,310.0150312536579,10,0.7216968909678405,264.7304115546106,10,0.20661506347874542,315.2172389530842,1.0,0.9608107102393343,219.66429605945888,1.0,0.08556766205350962,1.5,2.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,111,0,dikesnet
102,99,252.39951757499358,10,0.800609012341222,48.665810996808936,10,0.04765777551321086,102.09207863942106,1.5,0.8791107894915563,248.8658389870716,1.5,0.7566647363854515,321.1351378845487,1.5,0.42654336302512963,4.5,1.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,112,0,dikesnet
103,45,106.50766271422548,1.0,0.9556374481256252,186.65648549372918,10,0.18454880202963536,180.0135114558967,1.5,0.7020007656874633,108.77589022370277,1.5,0.06012528597130728,31.751578843073908,1.5,0.8341001868223223,2.5,4.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,113,0,dikesnet
104,14,203.16736183765158,1.5,0.3562941269835785,104.003423305809,10,0.6906036554581406,203.36418731748728,1.5,0.7335810769665807,175.01788765802667,1.0,0.9987993088717996,218.66284395892424,10,0.5122080122390227,2.5,3.5,3.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,114,0,dikesnet
105,98,256.6234320677605,1.0,0.07971462830148388,307.7328747430083,1.0,0.5355801218961236,172.78960467517277,10,0.7611199901096922,311.64581308165265,1.5,0.6582439143857068,116.28187424465033,1.5,0.7540360554445276,4.5,1.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,115,0,dikesnet
106,31,321.08715300887224,10,0.33935552551394016,94.3942454849499,1.5,0.2518129292883074,194.39259243653152,10,0.8310840616417211,33.020480189556835,1.0,0.16483485167698364,123.46697849403319,10,0.45548859191840885,3.5,3.5,3.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,116,0,dikesnet
107,55,43.48809766345717,1.5,0.9821896541506364,124.64460594248216,10,0.7760785285027184,328.66699640802716,10,0.4412288345071558,322.65030238903444,1.0,0.6632300345430171,343.13912898935774,1.0,0.9677927250913546,3.5,1.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,117,0,dikesnet
108,120,63.26236436131122,1.5,0.3580620697536376,187.4321311052864,1.5,0.12794793514922723,332.8355518202766,10,0.9816089864724898,150.8476443057687,10,0.8269411959260219,58.067584164403314,1.0,0.04471723372765656,2.5,4.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,118,0,dikesnet
109,21,51.92226662759337,1.5,0.4477357504701117,100.90244022096824,10,0.8906661220153067,296.5323830272399,10,0.538789966348629,287.7138181397611,1.0,0.7545476118803318,144.3011497715094,1.0,0.27032864202203855,1.5,3.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,119,0,dikesnet
110,87,311.169402764979,1.5,0.3430502753545937,155.42521998035042,1.5,0.421440071156582,50.021312843031,1.5,0.7756329916443417,97.22689962272005,1.0,0.17016825678149014,142.4869748118304,1.0,0.05921924850237919,2.5,1.5,3.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,120,0,dikesnet
111,2,195.04460675222685,10,0.9262586408006732,234.34922678230822,1.5,0.22493973444776091,42.20668785642115,10,0.13624784508330495,200.16149291960832,1.0,0.8519079341706154,35.9557321486875,10,0.6201843702117286,2.5,3.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,121,0,dikesnet
112,97,331.23415905719764,10,0.7137574624988843,198.40322011463098,1.5,0.4578704298900198,320.7008807101612,1.5,0.32111114418185543,301.4555881092571,10,0.992376750694632,134.2963166786693,1.0,0.1650022145734134,1.5,3.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,122,0,dikesnet
113,0,39.719005345191135,10,0.5596471996377669,84.10919750300752,10,0.012820020806066985,272.734493328198,1.0,0.8140471485384615,88.04914175411096,10,0.40347869812611464,288.8457327555705,10,0.5767161063266191,1.5,2.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,123,0,dikesnet
114,35,318.1160156448025,10,0.786986794154793,37.11883106781956,1.0,0.25349948666257127,92.00039559962671,1.0,0.591073427265278,227.58972567636957,1.5,0.7201587399091094,299.22049348798953,10,0.0689937544875724,1.5,1.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,124,0,dikesnet
115,24,178.4368823108255,1.0,0.902642151970002,53.78722748319578,10,0.01497618060748752,96.67234799311512,1.0,0.8639623372445753,339.16877536917013,10,0.6532921706196785,203.2054846336506,1.5,0.5130425150227121,3.5,1.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,125,0,dikesnet
116,72,250.28793276144108,1.5,0.30921964261862,111.04735550647577,1.5,0.19294247160853806,268.2127199355374,10,0.17880447293383556,299.96937330175024,1.5,0.2999411724573283,54.45243181422624,1.5,0.3582296059251594,4.5,4.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,126,0,dikesnet
117,91,347.9989967193593,10,0.21312052124377784,223.64691476027136,10,0.5888951993903869,164.0114657357497,1.5,0.6199861031819273,291.3880557163029,10,0.8413142453828598,92.03528252086319,10,0.22937181288820527,1.5,3.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,127,0,dikesnet
118,71,65.53034517698677,1.0,0.6775867675050096,177.78602185040225,1.5,0.6278623303211607,55.87211405719798,10,0.2277944540119221,304.0565728942805,1.5,0.017981256042759342,309.23153109565726,1.5,0.13927703587219264,4.5,1.5,3.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,128,0,dikesnet
119,34,123.4381641230104,10,0.4802433440060134,164.32610891558772,1.5,0.19728111916399588,180.6427318461308,1.5,0.07051793552392009,189.18611513437722,1.0,0.22731475319943392,219.2869848182682,1.5,0.9721735631199515,3.5,3.5,3.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,129,0,dikesnet
120,113,95.66666931170359,10,0.5150185855669642,128.92423462127311,10,0.12321647535157891,30.60133998717393,1.5,0.39092277566748745,34.21607266917683,1.0,0.16357441180769036,228.52538897456301,1.5,0.2680269198614818,4.5,4.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,130,0,dikesnet
121,41,62.8211883419982,1.5,0.28007177441642833,59.1945701325601,1.0,0.5238868179103124,202.70394014797972,1.5,0.2181591583394417,116.07409556160796,1.5,0.6999954467472566,75.32690247806516,1.5,0.757648329852499,4.5,2.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,131,0,dikesnet
122,71,160.57847418845523,1.5,0.2334546807149125,282.31011200342095,10,0.13525407947906434,165.31707483901488,1.0,0.3360478342699646,136.02144090955014,1.0,0.391220123250793,344.1359021304594,1.0,0.3949489942797872,1.5,4.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,132,0,dikesnet
123,103,137.7384090882627,1.5,0.6505362252842743,101.52303080699542,1.0,0.24044859602436594,111.21990814986813,10,0.43629865943826196,58.347429265128724,10,0.8323190418096157,180.82440123758855,1.0,0.14831766616119985,4.5,1.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,133,0,dikesnet
124,37,284.1430217493229,1.5,0.1470721835089982,108.62122927300904,1.0,0.35005210815973486,289.5040729393289,1.5,0.7368544846096522,229.81245265768257,1.0,0.32478737494458765,35.415447539499226,10,0.6449356669759392,2.5,3.5,1.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,134,0,dikesnet
125,21,284.74824389282213,1.0,0.004408228554370347,145.83380675680968,10,0.7302985319622524,84.0300139980091,1.0,0.05937745756635103,271.7575564496397,1.5,0.6031588379196965,91.21902290904009,1.5,0.266207633459459,4.5,1.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,135,0,dikesnet
126,63,231.38306624941583,10,0.21082188903946544,190.8974181640611,10,0.028574645699954142,230.7105833653622,1.0,0.9280830931485821,71.63914079715354,1.5,0.7459608265806542,240.1041594310388,10,0.6194244926576761,1.5,3.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,136,0,dikesnet
127,21,204.35570181508,10,0.6936766498133834,304.2430696823368,1.0,0.37307822989670975,77.78201488261169,1.5,0.39347740566126427,164.3559621800134,10,0.19442941297338334,141.8334418438817,10,0.5872976865042199,4.5,2.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,137,0,dikesnet
128,127,109.73415072859721,1.0,0.6527115055846343,260.673797438281,1.5,0.8435364220454625,333.6920556222591,10,0.3664469191564475,62.753489407027,10,0.5943839770754485,124.68918115848369,1.5,0.04393142042202888,3.5,4.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,138,0,dikesnet
129,19,317.9534595929826,10,0.06274763658457509,104.55267485929419,10,0.17562918380983145,297.12897831602095,10,0.3016775109863806,73.32000396211727,10,0.9902412385429515,234.86237044298892,1.0,0.9383475854314473,2.5,3.5,3.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,139,0,dikesnet
130,88,336.39116637643957,1.0,0.4439551218978407,203.2459455206256,10,0.2464667813114045,162.42700057385554,1.0,0.7225171668406201,142.24170612163962,10,0.23437850516051087,118.12345823607433,10,0.791742947281462,2.5,2.5,3.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,140,0,dikesnet
131,10,141.97654936872667,1.0,0.18796268036395214,45.46811676854164,10,0.9447495572699667,233.7858607728161,1.0,0.4173647702049807,232.71837328999743,1.5,0.535484310561301,307.3399588524706,1.0,0.38829390551849013,1.5,4.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,141,0,dikesnet
132,94,205.12249213989372,1.5,0.5390955833575185,137.85777572983062,10,0.08333967541176741,94.6484797365716,1.5,0.3999519027119099,161.7762119047597,1.5,0.7836907561929823,181.15395189567457,10,0.2995008926311579,4.5,1.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,142,0,dikesnet
133,60,53.370179724860854,1.5,0.6852204792464691,209.44415644020705,10,0.23685996798490747,178.29441401157524,1.0,0.2641237510364269,218.9391817693081,1.5,0.6692554370854915,212.47164441805734,10,0.40838461893259864,4.5,1.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,143,0,dikesnet
134,110,243.48489369784852,1.5,0.14450664667838614,35.94754592906771,1.0,0.9548183375814391,249.75617937664413,10,0.0036658868342284196,329.3659600601425,1.0,0.7558692134476073,316.8240406589573,1.0,0.7666144907799984,3.5,4.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,144,0,dikesnet
135,9,344.4228615540231,10,0.6305249412152363,247.85854355887776,1.5,0.42498186432961577,348.51196274797223,1.0,0.86966804260358,300.98864926272927,1.5,0.32366266675579086,123.38514338877255,1.5,0.9488256439301741,4.5,2.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,145,0,dikesnet
136,47,75.00797557303422,1.0,0.13878779816586326,256.77055926995143,1.0,0.557265994527729,348.8635633751772,1.0,0.5019556996360924,320.47391745473465,1.5,0.41457174841236133,272.10592340050573,1.0,0.5675287554442578,4.5,4.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,146,0,dikesnet
137,126,104.39666249285492,1.5,0.12440481730898584,141.95496207762662,10,0.4904875267330468,289.01699241531776,1.5,0.21938028478821506,348.2947974447085,10,0.5779255149614617,57.414497252084075,1.0,0.48750349930340797,4.5,3.5,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,147,0,dikesnet
138,75,279.1652276446458,1.0,0.4244338743330038,257.32019783313063,10,0.6233853393124893,168.25152367040937,10,0.3103976064843564,205.00014311675585,1.5,0.42285850866606167,318.6844871119711,1.5,0.23159360741022703,3.5,2.5,4.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,0,4,1,9,4,3,0,9,9,3,7,6,9,10,2,148,0,dikesnet
